day,pressure,maxtemp,temperature,mintemp,dewpoint,humidity,cloud,rainfall,sunshine,wind,windspeed
1,1010.0,32.9,29.5,26.8,23.3,70.4,52.0,yes,9.979166666666666,43.2,22.6
2,1010.6,32.6,28.4,24.9,23.4,75.8,61.1,yes,9.25,55.2,21.2
3,1010.5,32.6,28.3,25.6,23.6,77.2,59.5,yes,5.741666666666667,52.0,16.7
4,1010.7,31.8,28.6,25.6,24.1,77.5,47.9,yes,10.020833333333334,50.1,13.1
5,1010.0,32.2,29.0,26.5,24.4,76.9,46.9,yes,9.375,335.4,8.1
5,1010.0,32.2,29.0,26.5,24.4,76.9,46.9,yes,9.375,335.4,8.1
6,1010.8,33.2,29.3,25.7,24.0,74.7,50.0,yes,9.920833333333333,16.8,18.0
7,1011.2,33.3,29.4,26.7,21.9,65.3,26.0,yes,10.125,60.0,21.9
8,1011.2,31.1,28.3,25.9,22.3,70.6,34.4,yes,8.270833333333334,36.2,11.0
9,1010.4,33.0,29.1,25.4,22.6,70.1,36.5,no,10.0375,35.5,12.1
10,1009.4,32.9,29.1,25.6,23.6,73.5,47.9,yes,8.395833333333334,142.6,7.4
11,1009.9,33.5,29.5,25.9,23.9,73.6,36.6,no,8.533333333333333,153.4,9.6
12,1009.5,33.0,29.5,26.0,23.4,71.0,41.0,no,9.237499999999999,99.6,11.2
13,1010.9,33.0,29.1,25.8,21.5,64.2,39.0,no,9.866666666666667,41.8,14.6
14,1011.6,33.8,30.0,26.7,21.3,60.5,34.4,no,9.8125,64.4,13.1
15,1010.9,33.7,29.8,26.5,22.6,66.6,26.1,no,10.041666666666666,29.3,12.1
16,1010.8,34.0,29.7,26.4,22.7,67.9,34.4,no,9.645833333333334,20.7,18.0
17,1011.1,33.8,29.8,25.7,22.3,65.8,35.4,no,9.8375,59.2,27.1
18,1011.8,32.8,29.3,25.8,21.8,64.9,40.4,no,10.15,43.1,18.1
19,1011.5,34.0,30.1,26.0,17.9,53.9,42.2,no,9.924999999999999,53.3,31.6
20,1011.2,33.7,29.9,26.9,19.5,54.3,39.6,no,9.929166666666667,51.6,23.0
21,1012.0,31.1,28.0,25.0,19.2,59.2,34.2,no,10.112499999999999,40.2,27.6
22,1014.0,28.0,25.9,23.4,17.4,59.8,37.7,no,8.075000000000001,29.9,26.3
23,1014.5,27.0,24.4,22.0,16.3,60.9,46.6,no,5.7875000000000005,15.7,29.4
24,1015.9,26.9,24.5,22.2,17.0,63.0,63.8,no,6.254166666666666,23.4,25.6
25,1015.0,28.0,25.0,22.2,17.0,61.5,42.3,no,9.75,18.5,28.1
26,1014.7,30.0,26.3,23.0,18.2,61.5,26.3,no,10.066666666666666,17.8,27.6
27,1014.9,31.2,27.2,23.8,19.6,63.9,36.4,no,10.116666666666667,31.3,22.0
28,1013.1,32.7,28.6,25.1,21.5,66.4,40.7,yes,9.6875,41.6,14.2
29,1011.8,33.0,29.2,25.9,21.7,64.8,34.2,no,10.0375,39.6,15.3
30,1010.9,33.0,29.2,26.0,22.7,68.5,35.5,no,10.058333333333334,52.9,13.1
31,1011.1,34.0,29.7,25.8,22.1,65.1,38.6,no,9.612499999999999,41.7,16.5
1,1011.0,32.9,29.2,25.2,22.2,67.8,32.3,no,10.075000000000001,57.1,15.6
2,1010.8,33.2,29.4,25.7,21.3,62.9,34.4,no,10.137500000000001,37.5,17.6
3,1011.0,33.0,29.3,25.8,20.8,61.2,40.6,no,10.108333333333333,39.4,19.1
4,1011.5,32.1,28.0,24.0,18.9,58.6,17.2,no,10.416666666666666,47.7,16.6
5,1012.2,31.7,27.8,24.2,18.8,58.9,52.6,no,10.200000000000001,38.5,12.4
6,1012.0,32.2,27.8,23.5,19.9,63.1,25.0,no,9.804166666666667,17.4,13.2
7,1012.3,32.7,28.4,25.0,20.9,64.5,27.1,no,10.145833333333334,28.9,13.1
8,1011.9,32.9,28.6,25.1,21.1,64.9,32.3,no,10.262500000000001,31.8,13.5
9,1010.8,34.0,29.0,25.5,22.7,70.4,54.7,no,9.645833333333334,2.5,9.5
10,1010.2,33.7,29.4,25.1,23.5,72.3,24.8,no,10.308333333333334,166.0,9.4
11,1010.8,34.2,29.7,26.6,22.5,67.1,36.4,no,10.445833333333333,138.9,13.1
12,1010.9,32.7,28.3,24.7,22.6,73.1,28.6,no,10.383333333333333,151.6,8.5
13,1011.0,31.4,27.8,24.4,20.4,65.9,44.2,no,10.570833333333333,72.3,10.6
14,1012.0,31.9,27.7,23.6,19.2,61.3,45.6,no,10.158333333333333,57.0,12.8
15,1011.7,32.7,27.9,23.8,17.4,53.9,35.8,no,10.183333333333334,46.9,16.7
16,1011.5,32.0,28.2,24.0,18.5,56.7,35.8,no,9.958333333333334,39.7,14.6
17,1011.3,32.0,28.2,24.1,18.5,56.4,60.6,no,9.125,59.0,12.1
18,1010.8,33.1,28.6,24.7,19.6,59.4,42.5,no,10.658333333333333,27.8,17.1
19,1010.5,34.3,29.0,24.6,20.1,62.6,25.0,no,10.766666666666666,84.4,12.4
20,1010.9,33.2,28.2,24.2,21.4,69.3,31.3,no,10.200000000000001,169.8,11.0
21,1012.2,32.2,28.3,24.5,21.5,68.8,51.1,no,10.095833333333333,166.9,10.7
22,1012.3,32.4,28.2,24.5,21.6,68.4,40.4,no,10.708333333333334,171.6,11.0
23,1013.1,32.9,28.9,25.1,20.7,63.2,31.3,no,10.766666666666666,99.5,15.3
24,1013.9,32.7,28.9,25.8,19.9,59.2,30.2,no,10.370833333333334,58.5,19.1
25,1015.6,32.5,28.5,24.1,18.3,54.7,16.7,no,10.8125,59.2,17.3
26,1016.2,32.0,28.2,24.0,17.5,53.2,24.3,no,10.879166666666668,53.9,15.3
27,1015.4,31.9,27.9,23.9,18.4,57.0,28.5,no,10.941666666666668,55.0,13.1
28,1015.3,31.6,27.6,23.7,18.9,59.6,30.6,no,10.916666666666666,78.6,11.7
29,1014.8,31.8,27.6,23.9,18.2,57.4,49.7,no,11.012500000000001,55.0,12.1
30,1013.9,33.6,28.5,24.4,19.9,61.6,38.9,no,11.016666666666666,178.9,11.0
31,1013.8,33.3,28.6,24.6,21.1,65.4,34.5,no,10.733333333333334,187.1,16.5
1,1013.8,35.0,28.6,24.6,22.2,69.9,26.9,no,9.708333333333334,187.6,14.2
2,1012.8,34.0,28.4,23.7,21.1,73.4,30.0,no,11.066666666666668,170.3,12.4
3,1012.9,33.3,28.5,24.8,23.2,74.9,35.9,no,11.275,175.9,12.1
4,1013.1,34.0,29.1,25.3,23.0,71.8,29.0,no,11.266666666666666,174.7,12.9
5,1013.0,35.0,29.0,24.7,23.5,74.3,34.1,no,10.3125,170.3,14.2
6,1013.2,33.7,29.0,25.7,24.3,77.1,29.6,no,11.283333333333333,168.5,12.9
7,1012.2,33.2,29.0,25.6,24.0,75.6,22.9,no,11.033333333333333,175.7,15.7
8,1011.1,34.0,29.0,25.6,24.1,76.4,33.6,yes,7.158333333333334,158.3,18.4
9,1012.8,34.0,28.9,24.6,23.5,74.5,32.3,no,10.104166666666666,168.3,14.6
10,1014.3,35.0,29.7,25.8,20.9,62.1,32.1,no,11.733333333333334,78.6,20.5
11,1015.9,34.0,29.1,25.0,18.1,53.0,26.9,no,11.691666666666668,53.6,29.5
12,1015.3,34.0,28.3,20.7,16.6,50.2,26.0,no,11.799999999999999,49.6,24.1
13,1013.7,33.0,28.4,24.0,18.2,55.2,23.2,no,11.758333333333333,47.6,14.8
14,1012.3,34.0,29.8,25.0,21.8,63.8,21.8,no,11.554166666666667,164.8,11.2
15,1012.1,36.0,30.3,26.0,22.3,64.0,21.6,no,11.741666666666667,173.1,14.8
16,1011.9,35.0,30.0,26.0,22.3,65.0,31.7,no,11.816666666666668,167.5,14.8
17,1011.3,35.0,29.5,25.0,20.3,59.0,35.7,no,11.966666666666667,174.9,15.8
18,1011.3,35.0,29.4,22.1,21.3,63.9,14.0,no,11.887500000000001,165.5,13.0
19,1011.2,35.0,29.5,25.0,23.3,71.8,27.7,no,11.745833333333332,163.4,16.6
20,1011.2,33.6,29.2,25.6,23.4,72.8,35.9,no,11.695833333333333,164.3,18.4
21,1011.0,33.1,29.0,25.5,23.3,72.8,36.3,no,11.966666666666667,172.5,16.7
22,1011.8,34.1,29.3,25.5,22.0,68.1,14.8,no,12.145833333333334,166.9,14.2
23,1012.3,33.9,29.2,24.7,22.7,69.8,39.4,no,12.108333333333334,175.6,15.3
24,1012.2,33.8,29.8,26.4,22.7,66.8,36.5,no,11.370833333333332,165.2,15.3
25,1011.1,35.0,30.1,25.0,21.5,62.6,32.4,no,12.262500000000001,175.8,10.6
26,1011.5,34.3,29.3,21.9,20.2,60.5,28.2,no,12.4625,131.8,18.3
27,1010.8,34.9,30.3,26.5,21.1,59.6,28.0,no,9.954166666666667,141.7,14.6
28,1010.0,35.0,29.6,25.9,22.4,67.0,35.4,no,9.875,168.1,16.7
29,1009.9,36.0,30.2,25.8,21.7,62.5,22.8,no,12.295833333333334,158.1,14.8
1,1010.9,34.8,29.6,25.6,22.1,65.8,30.7,no,12.220833333333333,180.5,11.7
2,1010.8,34.7,30.1,25.7,21.4,61.2,38.2,no,12.200000000000001,164.6,10.6
3,1010.5,35.0,29.6,25.6,22.6,67.6,33.6,no,12.1625,165.9,18.0
4,1010.0,34.9,29.7,25.7,22.4,66.4,31.3,no,11.700000000000001,175.7,15.3
5,1008.9,35.9,30.3,25.7,24.2,71.9,35.3,no,12.370833333333332,170.9,20.4
6,1007.3,36.9,31.1,27.0,25.0,72.3,26.2,no,12.429166666666667,171.9,19.6
7,1007.5,36.2,30.8,25.8,24.6,72.2,32.3,no,11.5375,166.9,12.7
8,1009.6,35.0,30.0,25.7,22.4,66.0,40.8,no,12.329166666666666,166.2,18.2
9,1010.2,34.3,29.9,26.0,21.6,62.4,35.9,no,11.9,177.1,18.0
10,1012.2,33.7,29.6,26.0,21.6,63.0,38.5,no,9.200000000000001,170.1,15.3
11,1012.2,36.0,30.5,24.1,20.9,58.2,41.6,no,12.625,161.3,13.0
12,1012.1,36.4,30.6,26.7,21.5,59.8,29.7,no,11.450000000000001,186.4,14.2
13,1011.8,34.6,30.3,26.8,22.5,64.7,38.2,yes,10.0625,181.5,16.7
14,1011.3,35.6,30.6,26.6,22.4,63.5,30.4,no,12.3125,176.3,16.5
15,1010.8,37.0,30.8,26.0,20.3,61.5,30.6,no,12.174999999999999,153.4,18.4
16,1011.8,35.0,29.5,22.8,22.3,67.6,34.1,no,12.566666666666668,161.9,16.6
17,1011.7,35.5,30.3,25.8,22.0,63.4,34.5,no,12.745833333333332,167.3,14.2
18,1010.2,35.7,30.6,25.8,21.4,59.5,33.3,no,12.575000000000001,178.5,16.7
19,1011.0,36.0,30.3,24.6,20.4,57.9,25.5,no,12.954166666666666,163.7,18.3
20,1011.9,36.0,30.5,24.8,19.9,55.3,23.2,no,13.083333333333334,137.6,18.4
21,1010.3,36.0,31.7,28.0,20.9,54.1,39.0,no,11.5375,129.7,20.5
22,1008.2,36.2,30.7,26.0,21.8,61.0,44.0,no,12.5,167.3,22.3
23,1009.2,35.1,30.4,26.5,22.5,64.3,38.9,no,10.241666666666667,170.4,18.3
24,1010.5,35.8,30.7,25.8,23.1,66.4,35.8,no,12.008333333333333,161.9,16.6
25,1010.4,36.0,31.0,25.9,22.7,63.4,39.6,no,12.945833333333333,160.7,14.2
26,1011.3,37.0,31.3,26.7,23.2,64.2,48.0,no,12.983333333333334,171.3,18.0
27,1012.4,35.7,31.7,28.0,22.7,60.3,41.8,no,12.804166666666667,166.9,16.6
28,1010.6,36.0,31.1,27.0,24.1,67.8,40.6,no,7.916666666666667,161.8,16.6
29,1009.8,37.0,31.5,28.0,24.7,69.2,46.4,no,11.570833333333333,152.8,14.8
30,1011.1,38.0,32.0,26.1,23.5,63.2,45.8,no,11.441666666666668,160.7,14.8
31,1010.3,38.0,32.6,28.0,23.9,62.8,31.3,no,11.354166666666666,165.6,20.5
1,1008.0,39.0,32.8,27.0,23.7,62.1,38.0,no,12.158333333333333,178.1,18.4
2,1007.1,39.0,32.4,27.5,24.2,64.6,35.5,no,11.158333333333333,179.2,87.6
3,1007.7,38.0,32.5,27.6,24.7,66.3,36.6,no,9.395833333333334,158.2,18.3
4,1007.1,39.0,32.6,28.0,24.8,66.2,35.6,no,11.979166666666666,165.0,20.9
5,1006.6,39.0,33.1,27.4,22.2,60.7,38.1,no,12.700000000000001,165.3,22.2
6,1007.4,37.0,32.2,29.0,24.3,64.9,29.5,yes,13.120833333333332,158.4,18.4
7,1007.4,37.4,31.9,26.7,22.8,61.4,24.3,no,13.275,168.6,15.3
8,1008.0,37.7,32.5,27.8,24.1,63.5,40.7,no,13.200000000000001,175.4,15.3
9,1007.8,39.0,32.9,28.0,24.3,63.1,39.5,no,13.170833333333334,150.1,20.5
10,1009.5,37.0,32.2,28.0,23.0,60.6,31.1,no,13.200000000000001,150.0,20.5
11,1009.2,37.4,32.0,28.0,22.4,59.1,38.2,no,13.125,166.6,16.5
12,1009.1,37.0,32.1,27.8,22.1,57.2,39.2,no,11.35,179.3,18.7
13,1008.6,37.0,32.2,27.7,23.0,59.9,32.1,no,12.3375,168.8,18.3
14,1009.1,37.0,32.0,26.4,23.1,60.9,29.7,no,12.895833333333334,163.1,18.4
15,1009.4,38.0,32.5,28.0,23.1,59.9,27.0,no,13.3125,159.4,16.6
16,1008.3,38.0,32.3,27.8,23.1,60.5,31.0,no,13.354166666666666,166.3,20.5
17,1008.2,36.6,32.0,27.8,22.6,59.1,34.5,no,8.674999999999999,177.7,14.7
18,1006.4,39.0,32.7,28.0,22.9,58.2,36.2,no,9.658333333333333,174.1,25.9
19,1005.7,38.0,32.2,28.0,22.8,60.5,33.0,no,13.283333333333333,177.9,16.7
20,1006.0,38.0,32.2,27.4,22.2,58.0,24.4,no,13.2875,170.2,18.0
21,1006.5,39.0,32.3,26.6,22.8,60.3,30.1,no,13.325000000000001,163.0,18.4
22,1006.6,37.1,31.8,26.6,23.8,64.7,41.6,no,13.145833333333334,173.8,18.3
23,1006.2,37.8,32.3,27.4,22.7,58.8,31.3,no,12.15,172.9,18.2
24,1006.1,40.0,32.8,27.6,22.2,56.6,25.3,no,13.183333333333332,172.4,20.4
25,1006.4,38.3,32.8,27.7,23.2,59.6,33.3,no,12.995833333333332,177.0,16.7
26,1005.9,38.6,33.4,28.6,23.2,56.8,34.0,yes,12.4375,182.5,20.9
27,1005.7,39.1,33.5,28.5,23.8,59.1,32.3,yes,13.045833333333334,174.3,19.1
28,1006.6,39.8,33.8,29.4,23.8,58.4,29.3,no,13.045833333333334,178.0,20.5
29,1006.9,39.6,34.0,29.0,23.1,56.2,25.8,no,13.170833333333334,182.0,19.4
30,1005.1,39.3,33.4,28.4,24.3,61.2,38.3,no,11.458333333333334,184.8,23.7
1,1003.9,41.0,34.0,28.0,24.1,59.4,28.2,no,12.700000000000001,179.6,27.7
2,1005.4,38.9,33.3,28.7,24.2,61.2,36.5,yes,12.266666666666666,169.4,19.4
3,1006.8,38.4,33.5,29.5,23.3,57.6,37.2,yes,11.329166666666666,181.8,14.6
4,1006.8,36.8,30.4,25.1,24.6,72.6,53.2,yes,9.304166666666667,162.5,22.3
5,1006.7,36.2,30.9,27.2,25.5,74.5,49.5,yes,6.679166666666667,171.9,20.8
6,1007.7,37.2,31.6,26.5,24.2,67.3,43.8,yes,9.045833333333333,168.5,12.1
7,1009.4,37.1,31.8,26.4,23.8,64.7,49.5,yes,10.645833333333334,169.3,19.4
8,1009.0,37.0,31.2,25.9,24.3,70.0,48.6,yes,12.283333333333333,154.8,16.7
9,1008.2,36.0,30.7,28.0,25.1,73.1,55.2,yes,6.516666666666667,141.9,22.3
10,1008.7,37.0,31.5,27.3,24.8,69.4,51.0,yes,6.6875,158.6,16.7
11,1009.7,36.8,32.0,28.6,25.0,68.2,50.0,yes,7.575,167.4,16.0
12,1009.2,35.4,31.3,28.0,25.7,73.6,46.9,yes,8.1875,163.1,11.7
13,1008.3,35.8,31.3,27.8,25.0,70.7,39.6,yes,8.529166666666667,187.6,14.6
14,1008.0,37.0,32.2,28.0,24.6,66.4,50.0,yes,9.441666666666666,60.5,13.0
15,1008.6,37.0,31.0,28.4,25.7,74.4,46.8,yes,8.383333333333333,173.6,18.4
16,1008.6,37.0,30.9,26.6,24.8,72.2,48.6,yes,12.241666666666667,148.8,15.7
17,1008.2,36.0,30.9,27.7,25.3,73.3,50.0,yes,10.145833333333334,166.7,21.5
18,1006.6,37.3,30.8,27.3,25.2,74.3,57.3,yes,10.445833333333333,193.5,18.7
19,1004.8,36.6,31.9,28.1,25.4,70.7,52.1,yes,10.429166666666667,204.9,20.5
20,1004.6,38.4,32.7,28.6,25.1,66.3,49.0,yes,8.033333333333333,209.5,22.3
21,1006.5,33.6,30.1,27.2,25.2,75.5,62.7,yes,6.991666666666667,149.9,18.0
22,1006.5,36.0,30.0,27.1,25.4,78.0,55.7,yes,9.870833333333334,305.2,24.1
23,1006.5,35.9,31.3,27.6,25.0,72.2,47.9,yes,8.987499999999999,227.8,13.1
24,1006.8,36.0,31.3,28.4,25.5,73.1,50.0,yes,10.512500000000001,124.5,13.6
25,1007.2,36.7,31.4,27.7,25.5,72.5,50.0,yes,9.295833333333333,176.3,15.7
26,1008.3,36.4,31.0,26.9,25.3,73.1,56.3,yes,11.429166666666667,185.6,20.1
27,1005.9,39.0,32.4,26.0,25.3,69.9,43.1,yes,9.991666666666667,211.1,16.5
28,1006.1,36.4,31.2,25.0,25.9,76.1,50.0,yes,10.358333333333333,235.4,18.4
29,1006.0,34.7,31.1,28.3,25.1,71.9,52.1,yes,6.104166666666667,257.4,15.1
30,1006.3,34.4,29.5,27.2,26.4,84.5,66.3,yes,7.179166666666667,192.6,13.2
31,1007.6,33.4,28.0,26.6,25.9,89.5,74.3,yes,8.683333333333334,207.5,17.6
1,1009.1,35.0,30.6,26.6,25.0,74.3,50.0,yes,7.5625,221.3,20.5
2,1009.5,36.0,31.5,28.0,24.4,67.6,48.3,yes,10.35,309.4,11.2
3,1008.5,36.6,32.0,28.0,23.2,60.8,44.8,yes,10.450000000000001,282.5,18.0
4,1007.7,38.2,32.5,28.3,23.9,63.5,42.2,no,11.1625,226.3,17.6
5,1008.3,37.2,30.9,28.2,25.1,73.0,48.5,yes,10.683333333333332,223.6,29.7
6,1008.5,38.0,31.6,27.7,25.0,71.3,45.0,no,10.895833333333334,210.7,14.7
7,1006.7,37.0,31.3,28.0,25.0,71.7,52.3,yes,10.929166666666667,238.2,25.9
8,1005.7,37.0,29.9,26.6,25.8,81.1,60.9,yes,10.170833333333333,225.6,11.2
9,1006.1,34.5,30.2,27.6,24.2,72.0,58.0,yes,8.958333333333334,234.5,19.1
10,1008.1,32.6,29.2,26.8,23.3,71.4,65.8,yes,5.2,241.4,25.1
11,1009.0,35.0,30.5,26.6,23.7,68.6,54.1,no,11.720833333333333,233.2,22.3
12,1009.2,37.0,30.9,27.7,19.3,62.9,54.7,yes,8.841666666666667,246.3,22.3
13,1007.4,38.0,32.5,29.0,24.2,63.5,49.4,no,11.975,272.3,14.8
14,1005.7,38.9,32.4,28.6,23.5,61.4,47.1,no,12.512500000000001,257.0,17.1
15,1005.2,36.6,31.1,26.8,24.2,68.9,47.9,yes,9.708333333333334,218.8,20.8
16,1006.3,34.0,29.3,25.0,24.8,77.6,62.0,yes,6.5125,180.9,18.3
17,1006.5,35.0,30.4,25.7,22.4,69.8,47.1,yes,9.879166666666666,219.0,14.8
18,1005.8,37.0,30.8,27.0,24.5,72.3,47.5,yes,10.75,237.9,16.6
19,1005.1,36.0,30.9,26.5,24.9,72.3,49.1,yes,8.700000000000001,233.3,19.6
20,1005.1,35.4,29.5,26.0,25.0,78.4,65.0,yes,8.191666666666666,240.7,15.3
21,1004.3,32.0,28.8,26.2,23.5,81.7,58.6,no,0.8333333333333334,216.1,12.9
22,1003.9,33.0,29.0,26.0,25.0,80.1,62.9,yes,9.233333333333333,223.0,25.9
23,1005.6,31.0,28.1,25.0,24.5,81.8,62.9,yes,1.0708333333333333,226.9,24.1
24,1006.5,31.0,28.0,25.2,24.3,81.3,74.5,yes,1.4000000000000001,219.4,18.4
25,1006.3,32.0,27.2,25.0,25.0,88.6,74.2,yes,3.3333333333333335,200.4,16.5
26,1006.9,35.0,29.0,26.0,24.7,80.0,50.0,yes,8.808333333333334,231.5,22.2
27,1007.9,35.0,29.9,26.0,24.6,75.9,50.0,yes,9.924999999999999,239.8,13.0
28,1007.6,34.0,29.6,27.0,26.0,82.4,48.1,yes,7.720833333333334,168.7,16.5
29,1008.1,35.0,30.2,26.8,26.1,80.4,50.6,yes,9.950000000000001,180.4,20.5
30,1008.8,35.0,30.1,27.0,25.8,79.4,46.2,yes,9.795833333333333,205.8,22.2
1,1007.6,35.0,29.8,26.6,25.4,79.2,52.1,yes,10.854166666666666,232.1,20.5
2,1005.5,36.0,29.8,26.0,25.4,79.3,57.1,yes,9.216666666666667,240.8,20.5
3,1007.6,33.0,28.0,23.3,25.9,89.9,76.3,yes,8.029166666666667,162.8,25.8
4,1008.9,32.0,27.6,25.0,25.9,91.5,82.3,yes,6.841666666666666,165.3,22.2
5,1007.3,33.0,28.3,26.0,25.6,87.0,71.0,yes,9.179166666666667,225.3,20.5
6,1005.2,35.0,29.8,26.0,23.1,77.4,47.0,yes,9.875,137.5,12.9
7,1005.7,34.0,29.7,27.0,26.6,84.4,54.9,yes,8.708333333333334,183.6,20.5
8,1006.1,35.0,30.0,26.2,23.4,76.8,56.9,yes,8.254166666666666,199.5,22.3
9,1007.9,34.0,29.4,26.2,21.0,76.2,53.2,yes,9.258333333333333,202.9,22.2
10,1008.7,33.0,28.1,25.0,26.3,90.6,80.8,yes,9.304166666666667,174.7,22.3
11,1007.1,34.0,29.4,27.0,25.5,81.1,61.3,yes,8.25,223.7,16.6
12,1005.8,34.0,29.2,27.0,24.6,77.5,58.1,no,4.566666666666666,225.6,25.8
13,1004.5,33.0,28.7,25.2,21.1,71.0,82.7,yes,2.4250000000000003,237.3,29.5
14,1004.2,32.0,27.9,26.0,25.0,84.9,83.8,yes,7.575,231.7,24.1
15,1004.1,33.0,28.5,25.0,24.5,80.8,72.6,yes,6.6625000000000005,236.5,18.4
16,1004.3,30.0,27.6,25.0,25.5,88.7,77.5,yes,2.375,225.1,20.5
17,1004.7,30.0,26.6,25.0,23.1,91.2,89.0,yes,0.9166666666666666,204.6,25.8
18,1006.4,29.0,26.9,25.4,23.6,92.2,91.8,yes,2.7416666666666667,218.0,20.5
19,1006.0,32.0,27.8,25.0,25.7,88.8,69.4,yes,0.9416666666666668,228.0,18.3
20,1006.8,31.0,28.6,26.0,25.6,84.3,67.8,yes,1.2083333333333333,221.6,20.5
21,1006.8,32.0,28.7,26.0,25.7,84.4,74.3,yes,2.1875,231.4,18.3
22,1006.8,35.0,30.5,27.0,25.1,74.8,50.0,yes,10.908333333333333,237.8,27.7
23,1006.5,33.0,30.0,26.5,25.3,76.6,55.3,no,6.854166666666667,226.6,20.5
24,1004.7,33.0,28.9,26.0,25.3,82.0,69.4,yes,6.658333333333334,223.8,31.6
25,1003.9,30.0,27.0,26.0,26.5,96.7,88.8,no,1.6541666666666668,222.1,20.5
26,1004.8,32.0,28.3,25.0,26.0,88.3,80.7,no,0.9500000000000001,217.7,27.7
27,1006.3,31.0,28.9,26.0,25.4,82.0,74.3,yes,6.066666666666666,218.3,24.1
28,1006.2,33.0,28.8,26.0,26.3,87.4,88.8,yes,6.8,205.3,20.5
29,1006.2,34.0,28.8,25.0,25.0,81.5,60.8,yes,9.525,193.5,20.5
30,1007.5,34.0,29.9,27.0,25.3,77.9,50.0,no,8.924999999999999,217.7,20.5
31,1009.1,32.0,29.3,27.0,26.0,83.3,47.8,yes,10.179166666666667,206.1,25.9
1,1009.4,35.0,28.7,26.0,26.4,89.4,51.6,yes,9.766666666666667,201.1,27.7
2,1008.6,34.0,29.8,26.0,25.2,78.8,50.0,yes,10.395833333333334,248.2,13.0
3,1008.2,36.0,30.0,26.0,25.9,80.7,49.4,yes,10.008333333333333,215.4,25.9
4,1008.5,35.0,28.5,25.7,26.1,87.7,62.1,yes,10.058333333333334,252.4,16.6
5,1007.6,35.0,28.8,26.0,26.1,87.2,69.1,yes,9.120833333333334,201.7,24.1
6,1007.1,35.0,29.5,26.0,25.7,82.1,54.7,yes,11.029166666666667,255.6,15.9
7,1008.0,35.0,28.8,26.0,25.8,85.9,56.9,yes,11.1625,222.5,29.5
8,1008.8,34.0,29.4,25.0,26.1,84.1,55.3,yes,11.629166666666668,207.2,14.8
9,1008.1,33.8,29.4,25.9,26.9,87.9,67.6,yes,8.654166666666667,220.2,13.2
10,1006.4,35.0,30.0,27.0,26.4,82.5,47.8,yes,10.083333333333334,207.6,14.8
11,1004.6,35.0,30.1,26.7,26.2,80.6,44.7,yes,11.1875,210.0,18.4
12,1005.2,34.0,29.7,26.9,25.8,80.9,57.1,yes,8.941666666666666,209.4,27.7
13,1006.6,36.0,30.5,26.0,25.8,77.8,59.5,yes,8.1875,210.2,20.5
14,1006.6,33.0,29.3,26.0,27.1,88.6,53.6,yes,9.054166666666667,206.3,29.5
15,1005.7,34.0,30.0,26.6,26.7,83.2,42.4,yes,9.445833333333333,207.1,16.5
16,1005.5,35.0,30.6,27.0,26.8,81.9,42.3,yes,10.012500000000001,201.9,14.8
17,1007.1,34.0,29.7,27.0,27.1,87.3,53.2,yes,7.666666666666667,201.5,24.1
18,1007.9,35.0,30.5,26.8,26.5,80.9,47.9,yes,9.291666666666666,191.6,16.6
19,1007.5,35.6,31.3,27.8,26.0,75.1,46.9,no,10.945833333333333,202.1,13.5
20,1008.4,35.2,30.3,27.6,25.8,78.9,39.7,yes,10.166666666666666,214.4,11.2
21,1008.7,36.0,30.4,27.6,25.7,77.8,48.6,yes,10.958333333333334,199.8,11.2
22,1008.5,36.0,31.0,28.0,27.3,82.6,50.0,yes,9.741666666666667,170.3,16.6
23,1009.4,36.0,31.0,27.5,25.7,74.9,50.2,yes,9.783333333333333,187.3,18.4
24,1008.8,33.0,29.3,27.0,26.7,87.0,55.2,no,10.137500000000001,173.5,14.8
25,1007.6,33.0,28.8,26.8,26.2,86.4,66.6,yes,8.5,240.0,16.6
26,1007.0,35.0,29.5,27.0,26.1,84.1,57.5,yes,7.970833333333334,198.1,20.5
27,1007.5,33.1,28.8,27.0,26.8,89.9,66.6,yes,9.0625,195.8,11.2
28,1007.0,33.0,28.2,26.0,26.7,92.4,59.3,yes,10.858333333333334,197.9,14.8
29,1007.4,31.0,28.4,25.0,25.3,84.1,82.3,yes,6.2375,231.0,20.5
30,1007.7,34.0,28.1,25.0,24.7,83.3,61.8,no,1.875,255.4,18.4
31,1006.8,34.0,29.4,26.0,25.3,80.1,55.7,yes,9.75,266.2,18.4
1,1005.8,33.0,28.0,25.0,25.9,89.0,64.6,yes,5.179166666666666,257.9,20.5
2,1005.8,30.0,27.0,25.0,26.1,95.1,77.5,yes,9.866666666666667,178.0,18.4
3,1007.0,32.0,28.0,25.0,26.3,91.0,74.3,yes,6.9624999999999995,211.2,22.3
4,1006.5,30.2,27.5,26.0,26.2,93.2,72.2,yes,1.9208333333333334,216.6,87.1
5,1004.6,34.2,29.3,26.6,25.6,81.9,63.3,yes,8.520833333333334,255.5,20.6
6,1004.3,33.0,29.2,27.4,25.9,82.8,63.3,yes,7.4624999999999995,238.5,28.7
7,1005.6,34.0,30.5,28.0,26.0,78.3,59.7,no,10.829166666666666,232.4,25.9
8,1007.4,34.0,29.7,27.0,26.2,82.2,48.1,no,11.954166666666666,214.3,83.5
9,1006.7,34.4,30.1,26.9,25.2,76.1,60.8,yes,8.887500000000001,255.0,25.2
